,timestamp,counter,close,volume,sentiment_score,close_lag1,perc_change_close,sentiment_score_lag1,perc_change_sentiment,sentiment_SMA3mo
1,2022-03-01,304175,1099.56995,40225400,0.8751397666723831,932.0,0.17979608369098718,0.8759105217953523,-0.0008799473277126375,0.0
2,2022-04-01,204020,1145.44995,45377900,0.8448942911506879,1099.56995,0.04172540364530686,0.8751397666723831,-0.03456073723709311,0.8653148598728078
3,2022-05-01,394149,952.62,48324400,0.8563334837447117,1145.44995,-0.1683442825240858,0.8448942911506879,0.013539199771896226,0.8587891805225943
4,2022-06-01,78141,775.0,40931000,0.8585594970671857,952.62,-0.18645419999580107,0.8563334837447117,0.002599470141865406,0.8532624239875285
5,2022-07-01,1669264,733.63,28193700,0.8790025998933396,775.0,-0.053380645161290326,0.8585594970671857,0.023810933192151457,0.864631860235079
